genome,gene,n_tips,n_internal_branches,n_internal_with_alrt,n_internal_with_ufboot,n_zero_alrt,frac_zero_alrt,n_low_alrt_lt_thr,frac_low_alrt_lt_thr,n_low_ufboot_lt_thr,frac_low_ufboot_lt_thr,n_short_bl_internal,frac_short_bl_internal,mean_alrt_internal,median_alrt_internal,mean_ufboot_internal,median_ufboot_internal,mean_bl_internal,median_bl_internal
B764,1G13970,1757,1755,1754,1754,1422,0.8102564102564103,1452,0.8273504273504273,1284,0.7316239316239316,1345,0.7663817663817664,15.300057012542755,0.0,44.26054732041049,33.0,0.0022755812822690866,2.1389e-06
B764,1G14300,1790,1788,1787,1787,1368,0.7651006711409396,1400,0.7829977628635347,1082,0.6051454138702461,1251,0.6996644295302014,19.21930609960828,0.0,57.36541689983212,60.0,0.002649706335870175,2.3176e-06
B764,1G15440,2818,2816,2815,2815,1044,0.37073863636363635,1329,0.4719460227272727,1055,0.37464488636363635,851,0.30220170454545453,51.60582593250449,74.3,76.23516873889875,93.0,0.0038038508023445824,0.0012443272
B764,1G15740,2596,2594,2593,2593,1541,0.5940632228218967,1705,0.6572860447185813,1358,0.5235158057054742,1275,0.4915188897455667,32.188970304666384,0.0,65.82568453528731,75.0,0.004228971588738908,8.80142e-05
B764,1G15980,2777,2775,2774,2774,1248,0.44972972972972974,1464,0.5275675675675676,1222,0.44036036036036036,1011,0.3643243243243243,44.06200432588317,51.2,71.28839221341023,84.5,0.0032362327848233564,0.00131039395
B764,1G16070,2029,2027,2026,2026,1126,0.5555007400098668,1245,0.6142081894425259,977,0.48199309324124323,964,0.4755796743956586,35.541214215202366,0.0,66.78084896347482,82.0,0.004125313260069104,0.0014247234
B764,1G16570,1586,1584,1583,1583,1246,0.7866161616161617,1281,0.8087121212121212,1223,0.7720959595959596,1186,0.7487373737373737,17.320972836386606,0.0,43.88692356285534,34.0,0.0031393409297536027,2.5986e-06
B764,1G16720,2722,2720,2719,2719,1251,0.45992647058823527,1494,0.549264705882353,1205,0.4430147058823529,981,0.36066176470588235,43.051746965796134,42.4,69.77785950717175,87.0,0.004523827468959171,0.0015776162
B764,1G16770,2221,2219,2218,2218,1374,0.619197836863452,1467,0.6611086074808472,1331,0.5998197386210005,1226,0.5525011266336187,30.957529305680787,0.0,59.711000901713255,67.0,0.005933524693011716,2.8881000000000004e-06
B764,1G18270,2812,2810,2809,2809,1581,0.5626334519572954,1730,0.6156583629893239,1365,0.48576512455516013,1292,0.4597864768683274,35.438768244927005,0.0,70.06336774652901,81.0,0.003241854653257387,0.0010810056
B764,1G19025,2679,2677,2676,2676,848,0.3167725065371685,1160,0.4333208815838625,919,0.34329473290997387,678,0.25326858423608517,54.84910313901346,75.8,79.14088191330343,92.0,0.004795383703400603,0.0021728202499999997
B764,1G19860,2425,2423,2422,2422,1056,0.4358233594717293,1237,0.5105241436236071,1000,0.41271151465125877,878,0.3623607098638052,46.31329479768794,63.35,72.77291494632536,89.0,0.004506231658546668,0.0013215846
B764,1G20080,1849,1847,1846,1846,1197,0.6480779642663779,1280,0.6930157011369789,1114,0.6031402273957769,1077,0.5831077422847861,28.05996749729147,0.0,56.104008667388946,58.0,0.0031998144301191877,2.53895e-06
B764,1G20560,2570,2568,2567,2567,911,0.3547507788161994,1185,0.4614485981308411,915,0.35630841121495327,720,0.2803738317757009,52.13790416828988,74.7,77.0416828983249,93.0,0.004229304718309309,0.0016863946
B764,1G21640,2849,2847,2846,2846,1067,0.3747804706708816,1361,0.47804706708816297,1094,0.38426413768879525,856,0.30066736916051984,51.04346451159515,73.9,73.65881939564301,93.0,0.0032682009684118,0.00101302465
B764,1G22620,2769,2767,2766,2766,1200,0.43368268883267075,1382,0.4994578966389592,1047,0.3783881460065052,1000,0.3614022406938923,46.36052060737528,70.0,75.81959508315256,90.0,0.0022813282491323202,0.0009352634499999999
B764,1G22770,2918,2916,2915,2915,1259,0.43175582990397804,1490,0.5109739368998628,1048,0.35939643347050754,1014,0.3477366255144033,46.957118353344725,63.9,77.08919382504288,94.0,0.0022793418485763215,0.0006238059
B764,1G24610,2382,2380,2379,2379,1294,0.5436974789915966,1435,0.6029411764705882,1130,0.47478991596638653,1055,0.4432773109243697,36.747540983606584,0.0,68.47078604455653,83.0,0.0041194138099201446,0.0015558853
B764,1G24706,2937,2935,2934,2934,1356,0.46201022146507664,1566,0.5335604770017036,1156,0.3938671209540034,1092,0.37206132879045994,44.54904567143825,45.05,73.79311520109066,88.0,0.002597402011656442,0.000628621
B764,1G25500,2838,2836,2835,2835,1677,0.5913258110014105,1845,0.6505641748942173,1574,0.5550070521861777,1422,0.501410437235543,32.837530864197504,0.0,60.56331569664903,69.0,0.0028638677364021215,4.8384e-06
B764,1G25570,2338,2336,2335,2335,918,0.3929794520547945,1168,0.5,927,0.3968321917808219,743,0.3180650684931507,48.44115631691646,69.9,72.49250535331906,93.0,0.004957058370235556,0.0016142011
B764,1G27460,2654,2652,2651,2651,1092,0.4117647058823529,1316,0.4962292609351433,968,0.3650075414781297,872,0.3288084464555053,48.16031686156162,71.2,76.00339494530365,93.0,0.0034940157709543456,0.0013513844
B764,1G27752,2573,2571,2570,2570,881,0.3426682224815247,1130,0.4395176973940101,844,0.32827693504472966,710,0.2761571373006612,54.37867704280149,76.15,79.08132295719844,94.0,0.004294990565603105,0.00156220585
B764,1G27760,1723,1721,1720,1720,1193,0.6932016269610691,1242,0.7216734456711215,982,0.5705984892504358,1074,0.6240557815223707,25.064011627906975,0.0,56.61220930232558,60.0,0.0029536362332558005,2.52745e-06
B764,1G29690,2788,2786,2785,2785,982,0.35247666905958364,1261,0.4526202440775305,1232,0.44221105527638194,785,0.2817659727207466,51.96315978456011,75.3,71.84667863554758,85.0,0.0042234747464632,0.0018536591
B764,1G29900,2708,2706,2705,2705,738,0.2727272727272727,1043,0.385439763488544,979,0.3617886178861789,563,0.20805617147080563,60.14587800369683,79.7,76.63179297597043,94.0,0.003533796462070246,0.0011796026
B764,1G30000,2831,2829,2828,2828,1253,0.44291268999646516,1497,0.5291622481442205,1223,0.4323082361258395,1030,0.3640862495581478,44.99593352192365,55.1,73.12199434229137,88.0,0.0030529945527581416,0.0010967230500000002
B764,1G30010,2655,2653,2652,2652,946,0.35657745947983416,1219,0.45947983415001886,957,0.36072370900866946,736,0.27742178665661515,52.950716440422255,74.9,76.22171945701358,94.0,0.0037311007705505246,0.0013646980000000001
B764,1G30440,2198,2196,2195,2195,1052,0.4790528233151184,1220,0.5555555555555556,977,0.44489981785063754,885,0.4030054644808743,42.665466970387264,33.2,70.52300683371298,87.0,0.003323922801640087,0.0008489218
B764,1G31360,2665,2663,2662,2662,1471,0.5523845287269996,1619,0.6079609463011642,1257,0.4720240330454375,1276,0.47915884340968834,36.16040570999251,0.0,68.31480090157775,83.0,0.003962564919872289,0.00183377115
B764,1G31780,2986,2984,2983,2983,1679,0.5626675603217158,1849,0.6196380697050938,1450,0.4859249329758713,1410,0.4725201072386059,35.637579617834334,0.0,67.28528327187395,81.0,0.002578829161213541,0.0004741159
B764,1G31800,1901,1899,1898,1898,1427,0.75144813059505,1467,0.7725118483412322,1143,0.6018957345971564,1320,0.6951026856240127,20.25542676501579,0.0,55.66438356164384,56.0,0.002735583716859857,2.3142e-06
B764,1G33410,2679,2677,2676,2676,1010,0.3772880089652596,1187,0.44340679865521104,885,0.3305939484497572,815,0.30444527456107584,52.24502989536626,75.4,78.75373692077729,92.0,0.002456120728662181,0.000906174
B764,1G47380,2106,2104,2103,2103,1470,0.6986692015209125,1551,0.7371673003802282,1204,0.5722433460076045,1327,0.6307034220532319,24.1824536376605,0.0,60.566333808844504,68.0,0.0025348347081787905,2.5454e-06
B764,1G47670,2759,2757,2756,2756,1496,0.5426187885382663,1688,0.612259702575263,1306,0.4737033006891549,1272,0.4613710554951034,36.353410740203195,0.0,68.49165457184326,82.0,0.00297018969140059,0.0011209721
B764,1G48090,2869,2867,2866,2866,1199,0.41820718521102196,1357,0.4733170561562609,1044,0.36414370422043946,1010,0.35228461806766653,49.24375436147938,73.75,76.34717376133985,93.0,0.0017998017384856962,0.0005014088999999999
B764,1G48880,2258,2256,2255,2255,923,0.4091312056737589,1123,0.4977836879432624,934,0.41400709219858156,761,0.337322695035461,47.90660753880262,71.3,74.06031042128603,89.0,0.00532850225157428,0.0020049464
B764,1G49040,2876,2874,2873,2873,1597,0.5556715379262352,1762,0.6130828114126653,1244,0.4328462073764788,1301,0.4526791927627001,36.067664462234646,0.0,74.05882352941177,88.0,0.0024657909977027458,0.0009457315
B764,1G49540,2642,2640,2639,2639,1459,0.5526515151515151,1635,0.6193181818181818,1350,0.5113636363636364,1210,0.4583333333333333,35.724895793861286,0.0,63.610079575596814,78.0,0.003508330337362631,0.0012792763
B764,1G49820,2616,2614,2613,2613,1311,0.5015302218821729,1505,0.5757459831675593,1240,0.4743687834736037,1118,0.42769701606732974,39.76819747416757,0.0,68.32261768082664,84.0,0.003375708417566029,0.0013958507
B764,1G49970,2796,2794,2793,2793,1744,0.6241947029348605,1889,0.6760916249105225,1566,0.560486757337151,1453,0.5200429491768075,30.01525241675621,0.0,60.74722520587182,69.0,0.00283837890486932,2.9295e-06
B764,1G50120,2866,2864,2863,2863,1802,0.6291899441340782,1930,0.6738826815642458,1552,0.5418994413407822,1578,0.5509776536312849,30.002968913726882,0.0,61.903946908836886,71.0,0.0029380416317499125,2.822e-06
B764,1G50200,2376,2374,2373,2373,1310,0.5518112889637742,1469,0.6187868576242629,1183,0.4983150800336984,1117,0.470513900589722,35.8920775389802,0.0,65.7833965444585,80.0,0.003113390754277294,0.0006981267
B764,1G50940,2221,2219,2218,2218,1390,0.626408292023434,1502,0.6768814781433078,1222,0.5506985128436233,1233,0.5556557007661108,29.559693417493236,0.0,62.40126239855726,72.0,0.0032733179542380393,2.7751e-06
B764,1G51550,2516,2514,2513,2513,930,0.36992840095465396,1178,0.46857597454256167,1011,0.4021479713603819,741,0.2947494033412888,51.39932351770797,74.0,73.74452845204934,90.0,0.004366832907481087,0.0016413779
B764,1G51720,2754,2752,2751,2751,1624,0.5901162790697675,1776,0.6453488372093024,1387,0.5039970930232558,1435,0.5214389534883721,32.87655398037076,0.0,65.9821882951654,79.0,0.0023704114097419034,2.9515e-06
B764,1G52520,2696,2694,2693,2693,774,0.2873051224944321,1097,0.40720118782479586,1046,0.3882702301410542,593,0.22011878247958427,58.10278499814324,78.0,75.42517638321574,93.0,0.0048103272249164445,0.0020567884
B764,1G52760,2505,2503,2502,2502,1231,0.4918098282061526,1452,0.5801038753495805,1336,0.5337594886136636,1049,0.41909708349980024,39.50847322142286,12.2,63.907673860911274,75.5,0.0038670443339328497,0.0015275243999999999
B764,1G53270,2461,2459,2458,2458,784,0.31882879219194793,1066,0.4335095567303782,849,0.34526230174867834,631,0.2566083773891826,55.40280716029292,76.4,77.34499593165175,93.0,0.0039301610838079854,0.00174518375
B764,1G55150,2134,2132,2131,2131,1310,0.6144465290806754,1430,0.6707317073170732,1198,0.5619136960600375,1156,0.5422138836772983,30.405725011731604,0.0,57.83716564992961,68.0,0.002786527324307832,2.8819e-06
B764,1G55250,2689,2687,2686,2686,1282,0.4771120208410867,1478,0.550055824339412,1079,0.40156308150353553,1086,0.4041682173427614,42.55573343261352,36.5,73.76693968726731,89.5,0.0033028725760610583,0.0010596437000000001
B764,1G55270,1894,1892,1891,1891,753,0.39799154334038056,941,0.4973572938689218,872,0.4608879492600423,609,0.3218816067653277,48.40988894764666,71.1,68.03331570597567,86.0,0.00394132932337388,0.0015932156
B764,1G55480,1891,1889,1888,1888,905,0.47908946532556906,1040,0.5505558496559025,718,0.38009528851244045,764,0.40444679724722077,41.80932203389831,34.75,74.40836864406779,91.0,0.005031042624046609,0.0024735152
B764,1G55590,2573,2571,2570,2570,1056,0.41073512252042005,1290,0.5017502917152858,1004,0.39050952936600547,847,0.3294437961882536,47.63272373540847,69.5,73.16381322957199,92.0,0.0032668908606614737,0.00116475455
B764,1G55760,2183,2181,2180,2180,1045,0.479138010087116,1224,0.5612104539202201,1079,0.4947271893626777,880,0.4034846400733608,41.326238532110075,29.55,66.31100917431192,80.0,0.004002239312201837,0.0016849551000000002
B764,1G55910,2706,2704,2703,2703,961,0.35539940828402367,1209,0.44711538461538464,892,0.32988165680473375,745,0.2755177514792899,52.08793932667404,75.1,80.48464668886423,94.0,0.004706681119940807,0.0020778783
B764,1G57770,2833,2831,2830,2830,1218,0.4302366654892264,1466,0.5178382197103497,1148,0.4055104203461674,1017,0.35923701872129987,45.5861130742049,63.55,73.3791519434629,89.0,0.0033314840321908125,0.00129422575
B764,1G58120,2420,2418,2417,2417,965,0.3990901571546733,1209,0.5,946,0.391232423490488,750,0.31017369727047145,48.175548200248095,69.9,74.58998758791891,90.0,0.005170449120273055,0.0015766756
B764,1G59980,1518,1516,1515,1515,1046,0.6899736147757256,1095,0.7222955145118733,929,0.612796833773087,964,0.6358839050131926,24.962904290429066,0.0,52.41122112211221,52.0,0.003136624187920796,2.4077e-06
B764,1G60060,1801,1799,1798,1798,1371,0.7620900500277932,1423,0.7909949972206781,1260,0.7003891050583657,1291,0.7176209005002779,19.156395995550618,0.0,48.43993325917686,39.0,0.0029594173531702003,2.3673e-06
B764,1G60070,2529,2527,2526,2526,1760,0.6964780371982588,1859,0.7356549267906609,1477,0.5844875346260388,1522,0.6022952117134943,24.427276326207437,0.0,57.1464766429137,64.0,0.0029857582687648327,2.60315e-06
B764,1G60490,2462,2460,2459,2459,1791,0.7280487804878049,1886,0.7666666666666667,1534,0.6235772357723577,1590,0.6463414634146342,21.382960553070344,0.0,55.02196014640098,54.0,0.002134838223546148,2.4172e-06
B764,1G60560,2580,2578,2577,2577,856,0.33204034134988364,1141,0.4425911559348332,874,0.33902249806051205,686,0.2660977501939488,54.59778812572753,75.8,77.52968568102445,95.0,0.004188566184284047,0.0015125703
B764,1G60995,2782,2780,2779,2779,1398,0.5028776978417266,1593,0.573021582733813,1267,0.45575539568345325,1157,0.4161870503597122,39.84397265203308,0.0,70.2522490104354,84.0,0.003797820326772209,0.0012760727
B764,1G61600,2028,2026,2025,2025,1324,0.6535044422507403,1414,0.6979269496544916,1122,0.5538005923000987,1201,0.5927936821322803,27.398074074074056,0.0,59.681481481481484,71.0,0.0029393935338765382,2.6179e-06
B764,1G61850,1976,1974,1973,1973,1011,0.5121580547112462,1152,0.5835866261398176,890,0.4508611955420466,869,0.4402228976697062,38.98246325392802,0.0,69.84490623416117,85.0,0.00544581710086164,0.0024454985
B764,1G63160,1597,1595,1594,1594,1170,0.7335423197492164,1219,0.7642633228840126,988,0.6194357366771159,1062,0.6658307210031348,20.976474278544547,0.0,53.48933500627353,52.0,0.002851453683688813,2.3662999999999997e-06
B764,1G63660,2014,2012,2011,2011,1154,0.5735586481113321,1277,0.6346918489065606,1104,0.5487077534791253,991,0.49254473161033796,34.07076081551465,0.0,60.51466931874689,71.0,0.0035584232673794127,9.43406e-05
B764,1G63700,2143,2141,2140,2140,1369,0.6394208313872023,1475,0.6889304063521718,1276,0.5959831854273704,1191,0.556282111163008,28.92785046728973,0.0,54.711682242990655,57.0,0.002994532748084117,2.8576e-06
B764,1G65320,2875,2873,2872,2872,1272,0.44274277758440655,1523,0.5301079011486252,1217,0.42359902540898015,1058,0.3682561782109293,44.90741643454036,50.3,72.35236768802228,89.0,0.003150275221970751,0.00115968165
B764,1G65380,2510,2508,2507,2507,652,0.25996810207336524,972,0.3875598086124402,814,0.32456140350877194,518,0.2065390749601276,60.14627044276015,79.0,78.16713203031512,95.0,0.004842833270003982,0.0020242303
B764,1G65840,2072,2070,2069,2069,1136,0.548792270531401,1241,0.5995169082125604,1075,0.5193236714975845,957,0.4623188405797101,36.638086031899505,0.0,62.90720154664089,75.0,0.004082611968583859,0.0021291695
B764,1G66830,2514,2512,2511,2511,596,0.2372611464968153,960,0.3821656050955414,1036,0.4124203821656051,466,0.18550955414012738,61.525806451612816,79.9,73.89645559538033,90.0,0.004829621391676619,0.0023838366
B764,1G67120,2742,2740,2739,2739,409,0.14927007299270073,695,0.25364963503649635,1354,0.49416058394160584,328,0.11970802919708029,72.44446878422771,88.1,68.24315443592552,81.0,0.0033684839790434377,0.0011757363
B764,1G67550,2491,2489,2488,2488,1677,0.6737645640819606,1743,0.7002812374447569,1385,0.5564483728404982,1521,0.6110887906789876,26.786414790996798,0.0,58.26085209003215,66.0,0.0025105384536173595,2.5734e-06
B764,1G67560,2861,2859,2858,2858,748,0.26162994053864985,1126,0.3938440013990906,1079,0.37740468695348023,602,0.2105631339629241,59.4328901329601,78.1,75.67074877536739,91.0,0.004286813563261018,0.0017877319
B764,1G67840,2792,2790,2789,2789,1469,0.5265232974910394,1675,0.600358422939068,1299,0.46559139784946235,1261,0.45197132616487457,37.4352814628899,0.0,71.77196127644316,84.0,0.0042120618747221086,0.0018871978
B764,1G68050,2181,2179,2178,2178,765,0.3510784763653052,978,0.44882973841211565,740,0.33960532354290957,609,0.2794860027535567,52.88140495867775,75.25,78.39485766758494,95.0,0.0038399234734159764,0.00137301915
B764,1G68570,2147,2145,2144,2144,1381,0.6438228438228438,1472,0.6862470862470863,1216,0.566899766899767,1225,0.5710955710955711,28.474533582089563,0.0,60.18143656716418,70.0,0.0026527947464085834,2.7108999999999997e-06
B764,1G68740,2847,2845,2844,2844,1553,0.5458699472759226,1720,0.6045694200351494,1342,0.4717047451669596,1309,0.4601054481546573,36.56919831223626,0.0,71.5028129395218,82.0,0.002978186613044995,0.00131765655
B764,1G68830,2271,2269,2268,2268,1341,0.5910092551784927,1447,0.6377258704275011,1121,0.494050242397532,1195,0.5266637285147642,33.0332892416226,0.0,65.43694885361552,80.5,0.004748675110405617,2.73e-06
B764,1G68930,2482,2480,2479,2479,861,0.3471774193548387,1138,0.4588709677419355,922,0.3717741935483871,645,0.2600806451612903,53.2871722468737,75.1,75.36708350141186,94.0,0.003716158231464306,0.0013468655
B764,1G69860,2044,2042,2041,2041,1474,0.7218413320274241,1517,0.7428991185112634,1283,0.628305582761998,1352,0.6620959843290891,22.812787849093585,0.0,52.93140617344439,52.0,0.0030193121003919557,2.208e-06
B764,1G70260,1692,1690,1689,1689,1175,0.6952662721893491,1226,0.7254437869822485,1008,0.5964497041420118,1033,0.6112426035502958,24.562995855535807,0.0,58.1101243339254,62.0,0.0029585643544108864,2.8117e-06
B764,1G70570,2764,2762,2761,2761,1524,0.5517740767559739,1726,0.6249094858797972,1433,0.5188269370021723,1320,0.4779145546705286,35.547772546178926,0.0,62.172039116262226,75.0,0.0032253860336110005,0.0010287971
B764,1G70820,2595,2593,2592,2592,1301,0.5017354415734671,1481,0.5711531045121481,1242,0.47898187427689937,1110,0.4280755881218666,40.062885802469076,0.0,69.44984567901234,82.0,0.003092953472723769,0.00128004745
B764,1G71220,2889,2887,2886,2886,1296,0.44890890197436784,1520,0.5264980949082092,1213,0.42015933494977487,1030,0.3567717353654312,44.55398475398468,51.400000000000006,72.92238392238393,88.0,0.0028993615865211255,0.00101114135
